S1,S2,S3,S4,T1,T2,T3,T4
204,628,156,4386,469,796,365,4327
164,549,155,4102,622,933,767,3389
206,634,184,4628,507,758,411,3833
215,586,133,4014,450,750,377,3956
193,573,147,3975,460,741,333,4041
233,634,185,3815,482,723,373,3857
255,662,280,3880,505,735,389,3879
251,664,145,4025,497,780,358,3901
212,644,108,4110,471,792,354,3891
240,614,101,4063,456,775,349,3849
187,565,95,3921,511,793,343,4012
205,660,116,4282,470,779,361,4283
188,692,119,4611,465,828,366,4485
200,641,143,4335,478,848,374,4594
228,674,136,4659,492,838,373,4719
170,602,102,4454,467,784,331,4339
270,606,227,4083,585,859,754,3542
302,649,225,4060,454,760,410,4127
264,595,147,3848,466,760,372,4124
228,586,171,4001,488,746,356,3945
258,677,244,3787,496,776,389,3937
300,694,286,3801,492,790,389,3981
276,727,236,3946,475,765,359,3946
210,606,193,4083,462,790,349,4091
243,608,133,4030,452,759,346,3958
224,595,118,3817,446,775,361,3959
229,653,109,4339,510,781,394,4324
220,680,197,4459,482,813,386,4442
349,630,314,3806,640,826,723,3367
349,673,286,3242,483,785,418,3707
215,576,193,3771,510,776,384,3976
262,660,195,4079,508,786,378,4080
260,621,216,3648,474,782,386,3969
268,630,201,3761,472,802,386,3964
251,696,232,3855,488,790,395,3909
250,645,237,3937,493,820,390,4035
235,638,182,3831,485,759,377,3878
270,636,175,3833,477,765,369,3903
247,673,169,4306,480,818,381,4318
255,723,261,4391,485,848,443,4366
332,524,445,3266,676,787,777,3061
281,584,342,2931,549,756,513,3182
279,626,264,3642,515,793,402,3999
287,708,264,3730,491,774,357,3928
298,645,244,3539,474,766,357,3821
286,634,212,3968,448,784,377,3971
262,641,227,3752,469,784,374,3784
284,645,266,3910,533,812,415,3763
444,760,528,2772,734,980,952,2616
464,691,510,2770,739,943,965,2677
409,695,497,2882,590,830,725,2839
380,628,415,3025,538,766,570,3187
476,680,422,3282,546,829,523,3638
435,697,443,3067,544,809,525,3420
428,732,405,3009,558,804,481,3443
392,734,386,3118,517,802,444,3651
353,688,339,3089,504,790,406,3556
366,662,332,3309,494,771,408,3417
266,624,303,3152,620,835,640,3228
220,535,234,2998,676,822,652,2937
162,579,181,3051,571,820,505,2958
157,576,182,3391,508,801,458,3283
241,630,223,3476,533,825,519,3213
274,620,259,3200,560,852,558,2952
311,602,291,3217,567,847,555,3175
314,620,313,3142,572,788,540,3247
317,607,329,2973,590,789,532,3229
330,628,323,3160,573,834,559,3180
259,635,282,2919,485,804,417,3623
186,544,169,3227,465,742,386,3333
160,559,103,3479,444,779,370,3462
143,516,96,3643,438,807,358,3727
156,542,81,3866,454,817,365,3835
140,579,65,3716,470,776,359,3591
150,508,70,3719,462,802,343,3595
138,570,100,3618,478,794,376,3489
166,564,129,3473,505,800,396,3313
210,622,133,3734,492,846,455,3540
233,661,223,3787,526,856,525,3787
312,730,336,3761,597,926,586,3783
308,741,369,3652,659,927,623,3665
316,788,315,3952,565,866,612,3925
256,728,272,3766,486,910,465,4294
276,654,304,3163,516,836,427,4112
245,594,228,3033,474,791,401,3650
192,564,129,3431,453,752,361,3453
148,549,118,3499,451,778,329,3668
142,493,100,3636,439,809,310,3854
147,515,82,3773,422,786,308,4000
155,551,83,3688,412,763,330,3958
146,534,80,3841,421,783,330,4052
139,543,86,3789,439,787,342,3911
174,545,93,3634,451,791,330,3795
174,590,84,3889,471,828,344,3913
185,672,168,3904,480,842,378,4037
232,735,246,3808,494,928,408,4209
311,765,299,3778,528,935,498,4182
221,686,222,4718,560,866,509,3981
292,757,274,4936,568,874,541,4062
372,723,325,4856,629,882,635,4130
293,732,294,4246,524,869,496,4295
294,691,287,3751,456,884,418,4071
253,638,234,3460,468,808,394,4080
204,625,184,3295,422,777,375,3735
161,608,112,3492,405,740,344,3559
161,550,103,3717,412,733,315,3726
142,521,88,3920,411,759,307,3919
124,537,69,3936,444,775,317,4147
144,530,77,3886,421,761,320,4163
125,517,91,3774,424,769,332,4086
152,524,85,3513,437,760,345,3821
184,539,72,3570,456,758,337,3842
163,556,97,3846,425,805,337,4028
159,588,96,3919,437,795,365,4037
184,662,121,4034,490,880,403,4175
214,725,190,4066,531,909,462,4031
281,744,321,3971,531,898,521,3813
255,663,264,4144,506,795,456,4251
192,665,148,5173,530,878,459,4608
195,764,144,5069,533,860,456,4676
225,753,119,5202,559,904,434,4700
238,801,196,5171,536,903,426,4709
232,762,246,5102,528,854,479,4596
247,734,223,5057,494,849,493,4458
242,629,155,4255,460,757,371,4067
218,622,167,4280,476,783,372,4174
238,598,211,4119,481,740,392,3981
333,765,336,4286,465,841,454,4265
312,726,277,3778,509,830,494,3790
231,647,196,3478,484,801,407,3804
210,569,160,3360,429,791,363,3701
142,608,123,3519,432,758,342,3713
182,548,96,3846,439,755,310,4017
146,535,73,4007,400,784,313,4269
132,574,62,3955,438,800,323,4372
132,550,62,4045,428,755,334,4319
148,595,95,3962,446,769,334,4160
182,522,100,3517,442,773,331,3787
173,533,80,3564,467,756,324,3860
159,576,106,3681,415,778,326,4022
150,604,72,3806,420,792,349,4008
167,656,109,4068,478,874,353,4184
257,719,199,4053,461,927,404,4235
378,747,424,3803,517,906,453,4022
236,628,155,4210,467,763,386,4276
190,655,142,5156,502,886,405,5071
211,691,155,4970,538,853,437,4902
224,670,160,5174,559,881,442,4906
212,749,156,5149,536,864,413,5044
240,760,160,5271,489,853,358,4976
280,784,253,5038,477,873,380,4945
258,607,148,4541,493,798,366,4496
246,592,127,4615,487,808,346,4538
273,590,140,4166,486,797,360,4263
309,763,343,4055,534,806,523,3801
278,705,237,3593,519,836,571,3433
212,625,184,3418,493,821,440,3535
203,574,150,3423,441,805,351,3703
187,596,143,3452,417,799,339,3814
195,542,104,3685,411,794,320,4168
129,555,82,4126,423,773,322,4401
135,592,75,4099,443,802,316,4417
143,546,71,3975,442,787,324,4384
173,574,112,3763,482,787,326,4278
190,501,113,3465,449,766,326,3867
159,524,91,3512,426,764,318,3841
152,552,109,3620,413,797,320,3962
170,635,110,3981,453,833,341,4032
168,635,129,4166,485,921,355,4273
242,674,226,3786,496,931,423,4263
341,717,357,3696,557,863,489,3926
168,521,90,4056,448,726,372,3927
113,400,38,3680,378,627,310,3586
119,404,59,3894,399,618,306,3712
103,383,54,4048,438,648,345,3801
121,400,66,3836,447,705,400,3601
166,450,101,4269,506,725,392,4319
208,592,167,4826,564,809,468,4811
223,603,216,4465,583,863,511,4622
224,637,152,5042,511,848,441,4792
151,642,101,4586,506,842,405,4685
191,605,184,4645,485,849,404,4974
236,592,156,4505,481,787,351,4703
200,568,140,4520,481,775,347,4707
198,577,113,4190,464,805,365,4458
403,790,397,4086,552,836,562,3569
340,695,310,3625,506,820,505,3252
223,660,190,3581,476,780,449,3273
180,661,167,3532,474,815,364,3688
143,596,188,3356,431,772,338,3763
164,566,111,3657,425,792,330,4051
120,590,76,4088,441,812,322,4451
140,544,83,4025,437,795,309,4427
175,518,79,3822,418,793,322,4227
122,540,103,3664,425,774,334,4101
149,570,94,3669,437,770,326,3942
150,555,85,3724,417,739,318,3955
170,555,102,3746,407,811,307,4077
171,620,110,3981,452,878,317,4275
198,607,101,4019,450,888,342,4310
216,629,168,3824,475,875,370,4031
249,644,232,3999,496,808,430,3874
169,532,81,4127,389,678,330,3764
96,413,32,3752,385,596,284,3606
105,403,46,4056,419,600,293,3891
103,357,44,4096,387,593,290,3918
107,351,25,3928,417,605,338,3771
130,368,35,4157,460,678,340,4090
155,500,113,4307,529,796,497,4126
175,536,192,4099,625,908,614,3933
156,504,110,4357,486,768,405,4276
137,439,81,3905,482,737,330,4107
148,493,122,4135,479,775,359,4424
237,565,158,4243,483,765,353,4737
230,593,122,4220,486,769,350,4762
181,540,136,4024,453,787,355,4551
283,699,259,3961,549,816,559,3401
372,820,374,3819,543,834,525,3854
338,734,374,3614,504,813,468,3576
211,620,206,3805,450,770,390,3540
225,657,174,3570,452,813,374,3804
196,609,199,3373,453,798,354,3802
177,562,94,3645,458,823,328,4007
170,583,69,4102,448,822,320,4379
161,553,76,4096,429,779,316,4336
193,538,72,4002,405,793,316,4183
177,540,88,3962,399,756,315,4076
145,547,61,4040,437,827,313,4168
160,575,73,3951,442,819,307,4177
166,555,104,3795,438,778,309,4221
166,566,111,3929,452,843,307,4399
201,599,104,3971,435,864,312,4296
183,592,141,3904,464,845,365,4107
188,618,146,4211,478,791,390,4102
152,567,78,4167,411,672,320,3909
126,418,76,4020,392,631,268,3967
145,468,99,4061,402,632,272,4185
126,412,81,3905,408,607,279,4081
127,379,65,4073,411,592,310,4014
89,351,48,4227,441,633,322,4109
89,403,42,4222,477,688,394,3943
124,364,80,4016,544,691,457,3681
128,396,69,3990,449,654,354,3815
118,426,86,3941,423,674,334,3916
208,551,224,3994,510,708,377,4087
304,712,265,4011,444,795,374,4303
255,632,180,4148,469,793,343,4479
242,613,244,3595,491,826,432,3735
230,632,256,3713,513,834,447,3904
295,710,313,4021,461,819,416,3933
271,667,284,3996,459,835,401,4035
287,683,256,3854,464,852,380,3922
206,638,143,3725,443,827,343,3824
190,595,105,3864,437,814,343,3846
190,629,91,4203,439,843,320,4317
162,597,98,4189,442,822,316,4253
138,549,96,4232,436,807,314,4335
126,562,88,4231,402,774,303,4203
129,554,63,4321,385,795,285,4412
161,573,66,4062,394,803,302,4286
171,560,92,3852,445,782,309,4209
175,556,101,4031,455,808,306,4245
185,612,92,3983,442,874,327,4296
228,597,109,3833,421,834,359,4169
189,595,102,4274,428,781,372,4035
124,533,82,4008,421,709,325,3931
118,429,103,3858,392,614,306,4025
88,334,82,3857,391,617,285,4075
91,356,71,4092,387,623,287,4284
87,356,93,4208,406,622,304,4179
117,381,57,4167,421,606,311,4040
125,368,40,4035,453,638,320,3902
150,388,165,3854,449,670,320,4060
141,446,198,3884,444,688,311,4210
260,545,330,3863,522,742,405,4173
280,671,217,4276,438,812,374,4313
275,686,201,4299,463,805,370,4298
255,714,235,4193,478,892,426,4405
297,770,279,4207,494,827,431,4219
256,718,228,3847,475,808,451,3808
252,589,212,3590,436,797,401,3718
243,607,207,3846,483,752,391,3731
197,568,187,4073,435,766,400,3992
230,547,143,4259,442,780,398,4150
186,707,139,4454,433,908,312,4493
160,677,94,4437,432,863,316,4409
202,632,85,4533,446,828,326,4419
151,629,76,4563,416,797,310,4376
132,619,79,4650,381,809,287,4582
184,577,52,4373,386,788,305,4298
150,575,82,4373,424,776,299,4294
148,552,80,4564,425,796,311,4403
144,619,83,4378,480,867,334,4376
187,589,109,4125,468,814,346,4061
156,578,95,4466,411,709,361,3722
120,487,75,3974,397,639,310,3587
147,466,61,4110,398,645,294,3997
256,649,214,4277,476,761,348,4421
246,615,174,4266,465,781,352,4213
245,705,327,4269,568,923,574,4377
300,714,251,3884,490,831,436,4213
220,651,208,3617,460,785,417,4087
243,589,171,3735,450,787,370,3922
263,630,177,4052,450,723,377,3941
237,575,210,3954,436,698,364,3963
226,506,122,4461,440,649,333,4381
356,815,332,4131,456,904,381,4322
217,727,155,4257,454,924,349,4499
215,630,133,4204,446,889,339,4576
179,619,105,4142,427,876,323,4611
155,606,90,4387,399,854,309,4635
202,580,70,4625,406,821,301,4488
153,567,71,4698,416,798,298,4612
181,593,59,4734,440,820,311,4742
181,645,89,4572,428,865,322,4649
185,604,101,4517,462,832,347,4329
176,604,88,4580,449,713,371,3785
164,528,99,4255,406,629,315,3576
180,524,125,4306,385,663,306,4198
258,634,177,4300,443,757,338,4218
241,632,184,4183,476,773,355,4227
238,727,202,4600,515,887,437,4692
302,751,231,4609,518,892,443,4578
296,701,196,3883,495,865,412,4102
257,552,210,3462,461,789,388,3795
246,589,170,3718,455,777,350,3801
276,706,217,3923,477,778,380,4034
245,685,241,3724,445,774,387,3837
199,579,170,4220,452,694,331,4457
381,822,437,4749,489,877,468,4349
232,729,236,4822,479,897,383,4447
220,653,162,4232,471,907,344,4328
224,621,122,3845,461,860,331,4159
168,597,78,4051,444,817,327,4317
153,580,46,4485,433,825,312,4532
117,534,52,4437,416,808,307,4615
152,573,75,4444,437,798,313,4679
202,576,115,4190,435,855,316,4713
222,656,181,4222,462,828,351,4549
206,643,126,4629,448,750,351,4225
204,626,118,4734,420,723,330,4198
220,635,187,4685,390,722,347,4622
290,715,346,4724,426,736,367,4579
271,660,191,4232,476,785,369,4243
240,604,186,4059,483,762,358,3961
304,757,211,4441,493,868,462,4575
217,682,175,4638,470,874,389,4709
274,697,210,4746,488,874,404,4567
265,690,219,4024,467,884,399,4072
243,578,178,3527,446,775,388,3604
283,609,189,3714,440,746,357,3602
287,624,232,3657,467,852,405,4056
288,661,227,3727,417,815,395,3878
239,603,186,3659,464,743,350,4231
240,733,269,4149,473,890,404,4458
366,967,492,3985,484,955,515,4079
379,976,510,4108,522,992,528,4104
255,842,248,4979,483,904,457,4730
250,792,177,5111,495,887,377,4675
234,745,199,4835,483,915,341,4538
217,663,137,4655,446,866,340,4310
272,699,252,4273,460,901,343,4386
270,703,290,4267,449,855,338,4624
140,604,111,4421,432,806,322,4606
141,589,72,4346,422,808,310,4584
185,578,130,3898,409,773,324,4315
238,643,192,4043,443,754,366,4156
258,667,147,4670,435,815,341,4532
266,689,124,4890,451,829,334,4736
240,681,158,5075,448,810,342,5067
317,793,437,4890,486,869,434,5155
272,678,165,4118,484,801,388,4124
287,615,312,3753,504,744,380,3792
469,799,529,3587,533,756,558,3642
305,749,300,4215,533,821,519,3940
264,710,202,4885,473,866,366,4612
260,751,214,4860,467,865,391,4482
265,723,246,4390,470,801,409,4032
244,615,211,3654,484,779,404,3730
304,613,241,3955,449,756,392,3719
236,588,236,3641,419,794,372,3970
242,621,209,3689,497,772,377,3805
238,565,220,3318,425,776,368,3867
266,785,325,4024,469,867,389,4121
384,1034,540,3971,463,986,500,4207
348,905,569,3969,505,1045,479,4219
258,812,207,4842,462,950,404,4540
222,734,165,5050,509,944,398,4769
247,721,175,4891,474,905,395,4841
235,721,175,4995,449,837,366,4622
349,818,418,4378,500,872,415,4373
496,879,648,3774,476,912,402,4286
364,797,405,3890,461,867,340,4389
186,594,134,4038,423,775,343,4283
212,639,121,4289,448,746,374,4209
245,689,130,4760,442,819,363,4720
228,646,144,4877,474,837,334,4798
244,677,170,5104,442,775,337,5096
269,748,230,5108,505,883,446,5286
366,817,464,4655,543,930,551,4882
249,670,325,4690,505,784,437,4447
300,620,273,3860,436,754,396,4014
455,741,466,3453,542,801,483,3592
349,782,222,5145,511,849,407,4678
293,784,239,4890,503,894,427,4642
274,723,266,4243,460,824,412,4180
233,613,266,3676,493,750,416,3639
256,631,224,3801,472,766,384,3590
188,623,231,3834,446,751,379,3774
243,666,215,3618,469,778,386,3775
239,574,229,3354,482,802,386,3778
279,829,352,4063,472,923,404,4213
417,1022,539,3951,486,1033,504,4223
371,899,530,4032,519,996,507,4100
232,778,162,4843,441,866,398,4336
167,687,165,4834,450,909,361,4649
248,728,172,4897,515,893,394,4764
266,756,182,5197,471,833,384,4465
225,730,214,4669,518,865,562,3997
367,732,473,4126,532,873,629,3473
594,879,877,3383,508,849,501,3722
223,664,191,4914,415,751,339,5198
397,705,490,3606,483,737,476,3699
486,828,488,3711,578,870,594,3692
313,750,231,4918,472,849,394,4737
260,709,242,4511,492,904,419,4775
292,741,268,4189,478,922,421,4518
238,701,201,4348,475,792,379,3905
241,692,249,4346,465,786,395,3983
311,719,265,3660,450,786,401,3790
277,598,269,3449,492,826,401,3890
305,922,363,4265,481,931,427,4314
372,1031,575,4129,506,1045,519,4229
343,897,524,4085,527,959,532,4116
260,767,162,4775,442,821,398,4339
239,796,164,5001,436,876,366,4613
225,770,165,5037,480,886,386,4619
247,707,169,5017,472,874,401,4379
204,726,188,4717,504,833,499,3699
251,662,274,4398,541,763,612,3190
278,728,414,3857,573,795,532,3414
272,722,244,4447,515,898,510,4324
253,694,272,4226,518,865,514,4223
313,739,276,4081,521,944,472,4530
258,727,218,4413,487,864,420,4467
298,805,319,4393,498,886,440,4527
292,732,301,3476,488,808,430,4056
268,644,303,3536,484,824,399,3888
328,953,340,4403,476,975,422,4220
385,1040,624,4181,520,1082,532,4272
408,958,503,4358,534,981,549,4274
242,835,220,4811,484,903,405,4401
272,848,204,5278,496,1003,397,4935
231,807,159,5378,475,912,397,4624
212,694,159,4980,477,836,403,4276
225,697,162,4934,513,802,466,3536
259,658,209,4537,509,783,565,3113
260,612,227,4496,539,764,584,3188
253,621,156,4637,530,756,545,3241
286,641,187,3911,522,790,423,3728
230,561,183,4201,525,821,494,4260
302,699,304,4503,537,843,483,4222
305,759,402,3965,649,890,726,3260
367,826,517,3893,589,889,638,3662
351,807,409,4031,552,977,495,4519
323,710,340,4142,492,849,414,4349
341,836,519,3869,532,916,451,4290
305,689,348,3384,520,810,424,3736
269,625,236,3784,509,807,405,3768
327,906,325,4294,477,942,446,4131
379,1060,670,4027,543,1032,527,4250
350,943,477,4236,537,989,490,4324
326,792,282,4529,503,944,425,4594
283,816,225,5053,532,984,415,4833
256,868,191,5830,473,921,386,4785
257,784,172,5486,467,804,403,4360
233,688,157,5104,547,777,491,3447
211,662,185,4710,570,813,575,3126
214,652,185,4643,528,754,634,3079
247,634,126,4487,531,731,562,3142
292,639,181,4009,490,719,397,3683
285,633,220,4404,431,786,385,4414
296,700,258,4496,500,828,452,4313
285,855,256,5619,507,982,395,5158
263,775,226,5404,484,852,431,4472
227,685,181,5277,524,740,487,3333
237,659,166,5037,522,766,616,3097
226,652,207,4722,529,756,701,3065
219,609,111,4130,486,756,562,3174
327,698,275,3889,511,802,447,3833
314,739,234,4482,545,868,429,4550
607,908,622,4039,556,836,501,4067
1208,1531,2076,2709,968,1178,1323,2537
1228,1572,2198,2898,1114,1328,1585,2305
1217,1575,2171,2887,1086,1267,1525,2271
1236,1573,2165,2958,1074,1270,1519,2302
1264,1590,2195,3017,1075,1264,1525,2316
1210,1497,2081,2693,1095,1286,1521,2362
1211,1548,2199,2891,1109,1314,1577,2259
1237,1600,2163,2927,1066,1302,1546,2250
1225,1587,2179,2999,1083,1267,1548,2274
1219,1609,2203,2979,1057,1297,1558,2277
1202,1524,2109,2719,1108,1331,1579,2301
1250,1581,2217,2935,1093,1313,1580,2278
1261,1639,2207,2982,1083,1324,1572,2286
1228,1637,2216,3020,1096,1300,1566,2277
1261,1654,2214,2985,1051,1289,1569,2281
1226,1550,2100,2705,1097,1326,1576,2284
1257,1621,2204,2977,1124,1309,1573,2287
1248,1671,2235,3040,1081,1313,1581,2297
1240,1699,2224,3091,1122,1332,1608,2263
1255,1656,2215,3067,1118,1306,1551,2320
1216,1554,2095,2766,1118,1310,1574,2242
1269,1615,2222,3039,1148,1324,1548,2274
1265,1684,2269,3099,1100,1305,1586,2300
1225,1680,2194,3072,1093,1341,1598,2291
1292,1658,2242,3039,1103,1296,1559,2343
1233,1599,2162,2856,1142,1328,1606,2293
1257,1677,2250,3124,1130,1322,1580,2280
1236,1673,2272,3027,1117,1307,1588,2233
1239,1619,2141,2992,1108,1317,1584,2293
1302,1647,2213,3029,1109,1327,1584,2359
1232,1643,2145,2790,1067,1194,1408,2125
1288,1634,2229,2820,1104,1225,1464,2193
1278,1608,2151,2777,1019,1167,1354,2203
1332,1649,2189,2904,1041,1175,1395,2060
1295,1666,2065,2754,1096,1290,1467,2104
1872,1711,1936,2547,1199,1339,1509,2259
1482,1627,1698,2394,1166,1329,1516,2076
1291,1493,1878,2268,1113,1327,1499,2124
1197,1449,1970,2536,984,1119,1378,1851
1236,1589,2143,2708,1007,1152,1419,1920
1317,1653,2284,2959,1022,1141,1396,1957
1261,1584,2206,2869,979,1159,1401,1928
1234,1586,2133,2867,1005,1184,1362,1951
1285,1592,2179,2905,1025,1198,1447,1899
1182,1488,1966,2672,1053,1258,1432,2079
1388,1387,1491,2195,1436,1405,1484,2242
1133,1320,1411,1918,1234,1305,1401,2002
1036,1242,1655,2028,1084,1219,1404,2001
1127,1404,1772,2266,1089,1221,1442,1978
1100,1460,1934,2487,1036,1237,1444,1981
1088,1415,1883,2400,1063,1247,1431,1984
1204,1488,2017,2544,1152,1304,1535,2116
1273,1555,2085,2625,1135,1347,1602,2303
1321,1574,2141,2786,1127,1328,1572,2235
1272,1626,2190,2865,1171,1328,1595,2261
1231,1541,2002,2649,1106,1225,1466,2175
1153,1505,1812,2618,1034,1176,1345,2282
1211,1522,2027,2588,977,1152,1332,1900
1268,1643,2161,2771,1037,1166,1394,1953
1290,1573,2173,2795,1024,1172,1402,1933
1219,1575,2128,2735,989,1176,1430,1906
1221,1582,2136,2819,1024,1186,1415,1934
1236,1622,2223,2921,1062,1203,1424,1965
1263,1583,2051,2727,1020,1201,1389,2136
1248,1440,1709,2361,1233,1231,1438,1991
1104,1414,1654,2120,1137,1197,1388,1877
1070,1252,1618,2020,1040,1152,1402,1949
1119,1408,1855,2310,1056,1160,1404,1914
1102,1415,1970,2479,1025,1143,1404,1928
1058,1397,1898,2437,1025,1153,1406,1959
1106,1443,1983,2593,1068,1215,1442,2029
1185,1494,2039,2690,1082,1280,1514,2120
1193,1544,2099,2846,1089,1286,1561,2169
1208,1546,2164,2816,1092,1294,1544,2135
1196,1466,1956,2530,1077,1248,1490,2148
1133,1379,1808,2497,1021,1179,1322,2315
1121,1424,1864,2464,982,1199,1345,2393
1262,1562,2161,2838,1073,1200,1365,2438
1209,1582,2064,2750,1063,1172,1326,2494
1170,1452,1989,2687,1011,1140,1277,2624
1093,1387,1904,2629,1014,1140,1238,2690
1084,1409,1896,2581,1000,1142,1175,2753
1110,1433,1890,2633,1036,1200,1298,2658
1039,1361,1773,2530,1127,1294,1425,2424
1255,1586,2156,2754,981,1146,1392,1926
1218,1556,2065,2655,993,1162,1382,1895
1105,1361,1849,2349,991,1171,1409,1935
1164,1519,2030,2647,1013,1183,1422,1906
1250,1618,2122,2825,1048,1199,1440,1973
1307,1616,2182,2887,1050,1207,1454,1976
1238,1536,1951,2632,1028,1181,1418,2137
1236,1460,1817,2263,1121,1361,1480,2067
1113,1356,1721,2066,1097,1246,1456,1960
1062,1270,1609,2024,1002,1160,1400,1934
1141,1421,1890,2356,1024,1170,1408,1941
1104,1421,1962,2473,1040,1174,1402,1972
1102,1425,1905,2469,1038,1166,1422,1913
1157,1449,1995,2603,1056,1201,1453,1969
1172,1516,2027,2729,1079,1266,1520,2075
1161,1555,2115,2875,1055,1237,1523,2119
1159,1576,2118,2782,1096,1261,1474,2095
1019,1416,1742,2460,1059,1224,1439,2083
961,1299,1569,2347,965,1191,1202,2337
1146,1387,1930,2537,1065,1254,1436,2331
1254,1612,2180,2801,1127,1311,1487,2204
1204,1556,2064,2779,1115,1303,1498,2228
1197,1527,2083,2803,1125,1280,1528,2274
1176,1510,2058,2776,1159,1304,1550,2337
1116,1454,1999,2791,1131,1326,1566,2353
1225,1566,2177,2841,1170,1340,1582,2419
1135,1495,1985,2572,1206,1370,1595,2451
1306,1643,2220,2857,1029,1153,1416,1882
1137,1459,1971,2483,1008,1169,1377,1875
970,1218,1544,1950,1008,1161,1393,1916
1191,1443,1953,2511,1010,1183,1402,1942
1228,1598,2124,2797,1004,1206,1438,2006
1235,1553,2116,2786,1015,1189,1460,2026
1115,1440,1829,2555,1021,1187,1389,2082
1096,1334,1739,2178,1081,1275,1406,2001
1034,1284,1636,2050,1057,1214,1447,1909
1062,1300,1652,2035,1000,1161,1401,1862
1146,1406,1926,2412,1050,1185,1410,1909
1102,1406,1932,2486,1051,1183,1413,1950
1087,1392,1927,2543,1029,1177,1423,1931
1152,1447,2011,2595,1073,1223,1457,2005
1145,1516,2030,2722,1096,1268,1513,2087
1173,1511,2141,2897,1097,1254,1487,2065
1176,1522,2077,2733,1113,1241,1490,2127
970,1323,1643,2382,1004,1139,1362,2036
949,1178,1545,2290,894,1098,1131,2367
1212,1430,1990,2564,1075,1251,1450,2303
1264,1670,2193,2835,1122,1289,1522,2207
1206,1549,2125,2818,1174,1289,1544,2251
1195,1525,2119,2768,1177,1336,1588,2237
1159,1452,2040,2720,1158,1317,1589,2278
1145,1456,2041,2789,1151,1345,1597,2330
1225,1571,2186,2873,1193,1383,1637,2399
1105,1460,1906,2493,1186,1409,1629,2407
1326,1660,2301,2953,1022,1163,1419,1865
1093,1357,1899,2388,1014,1141,1408,1856
953,1112,1528,1902,1027,1141,1429,1867
1220,1510,2061,2538,1034,1190,1480,1949
1270,1639,2191,2874,1036,1204,1470,1997
1242,1568,2106,2811,1019,1173,1455,2050
1142,1516,1959,2760,979,1184,1382,2068
1166,1472,1944,2513,1041,1202,1429,1938
1113,1360,1754,2216,1080,1184,1450,1932
1113,1356,1710,2161,1052,1179,1435,1903
1150,1462,1952,2505,1028,1208,1442,1933
1109,1444,1961,2511,1026,1185,1426,1956
1114,1414,2001,2587,1053,1191,1440,1952
1144,1496,2029,2660,1080,1230,1475,2039
1169,1503,2071,2794,1098,1269,1521,2069
1271,1535,2209,2925,1125,1275,1506,2095
1220,1504,2090,2687,1117,1244,1495,2105
980,1310,1659,2390,959,1145,1242,1995
990,1221,1647,2433,903,1080,1126,2427
1195,1478,1999,2595,1068,1276,1484,2251
1288,1649,2182,2823,1131,1281,1545,2231
1218,1555,2128,2812,1162,1316,1558,2238
1175,1521,2110,2781,1141,1309,1593,2260
1129,1471,2016,2756,1171,1342,1601,2310
1179,1521,2077,2805,1181,1339,1626,2357
1247,1601,2149,2861,1222,1379,1672,2409
1085,1382,1851,2443,1214,1408,1637,2427
1158,1401,1710,2083,1025,1179,1386,1957
1109,1357,1707,2121,1039,1205,1438,1968
1203,1530,1944,2509,1063,1238,1464,1938
1301,1666,2303,2950,1024,1178,1406,1862
1090,1407,1878,2341,1000,1147,1432,1837
955,1104,1500,1945,1036,1137,1424,1859
1252,1568,2100,2683,981,1190,1479,1940
1294,1659,2285,2966,1025,1200,1522,1993
1245,1605,2129,2822,1032,1192,1443,2061
1183,1553,2021,2737,1014,1188,1337,2120
1213,1563,2079,2666,1084,1219,1438,2027
1174,1425,1976,2437,1067,1219,1438,1979
1152,1412,1792,2248,1049,1213,1432,1932
1172,1524,2099,2750,1045,1208,1443,1947
1153,1544,2078,2691,1041,1186,1443,1966
1161,1451,2026,2641,1068,1202,1453,1961
1154,1524,2017,2759,1086,1243,1494,2056
1182,1565,2095,2850,1111,1285,1522,2085
1229,1585,2257,2930,1089,1281,1506,2119
1242,1502,1987,2662,1094,1271,1511,2085
943,1262,1640,2467,957,1154,1201,2050
1044,1316,1807,2772,968,1090,1216,2437
1185,1567,2091,2746,1125,1305,1495,2207
1281,1636,2221,2874,1161,1310,1535,2256
1218,1545,2104,2789,1182,1341,1561,2237
1175,1510,2114,2778,1157,1338,1578,2278
1132,1471,2005,2748,1160,1342,1583,2316
1214,1540,2120,2804,1196,1376,1618,2354
1229,1555,2130,2799,1230,1390,1661,2423
1058,1341,1736,2362,1201,1432,1650,2438
1153,1386,1724,2105,1051,1185,1443,1992
1124,1392,1724,2102,1043,1201,1457,1947
1256,1574,2063,2529,1036,1199,1435,1885
1323,1681,2330,2905,1028,1166,1389,1857
1063,1364,1768,2234,1002,1174,1433,1867
977,1190,1603,2084,1007,1166,1454,1884
1213,1655,2144,2755,1014,1197,1456,1957
1311,1614,2277,2935,1040,1201,1489,1989
1247,1585,2082,2826,1018,1211,1423,2088
1218,1566,2087,2775,1009,1176,1324,2132
1260,1585,2184,2759,1084,1229,1513,2069
1115,1403,1847,2401,1049,1252,1503,2009
1089,1408,1831,2322,1058,1221,1498,1988
1266,1587,2192,2922,1104,1225,1500,1999
1200,1542,2112,2778,1080,1229,1507,2022
1180,1490,1997,2659,1037,1237,1476,2027
1188,1522,2065,2756,1083,1259,1536,2105
1184,1581,2146,2853,1108,1282,1540,2148
1312,1589,2239,2946,1071,1281,1522,2110
